218,2.180000,4.730479,
219,2.190000,4.729143,
220,2.200000,4.720862,
221,2.210000,4.716496,
222,2.220000,4.709683,
223,2.230000,4.707957,
224,2.240000,4.709389,
225,2.250000,4.708592,
226,2.260000,4.713004,
227,2.270000,4.717874,
228,2.280000,4.717027,
229,2.290000,4.710245,
230,2.300000,4.704206,
231,2.310000,4.694379,
232,2.320000,4.687973,
233,2.330000,4.686090,
234,2.340000,4.677773,
235,2.350000,4.671594,
236,2.360000,4.663183,
237,2.370000,4.655505,
238,2.380000,4.644071,
239,2.390000,4.634034,
240,2.400000,4.622833,
241,2.410000,4.611830,
242,2.420000,4.607125,
243,2.430000,4.604184,
244,2.440000,4.608225,
245,2.450000,4.611134,
246,2.460000,4.606115,
247,2.470000,4.597220,
248,2.480000,4.591313,
249,2.490000,4.588212,
250,2.500000,4.598268,
251,2.510000,4.609065,
252,2.520000,4.622164,
253,2.530000,4.632168,
254,2.540000,4.645517,
255,2.550000,4.653679,
256,2.560000,4.656045,
257,2.570000,4.658987,
258,2.580000,4.669158,
259,2.590000,4.673137,
260,2.600000,4.666819,
261,2.610000,4.657262,
262,2.620000,4.647131,
263,2.630000,4.634580,
264,2.640000,4.619970,
265,2.650000,4.609615,
266,2.660000,4.596262,
267,2.670000,4.582001,
268,2.680000,4.564333,
269,2.690000,4.545250,
270,2.700000,4.536159,
271,2.710000,4.531113,
272,2.720000,4.531624,
273,2.730000,4.529063,
274,2.740000,4.524124,
275,2.750000,4.520928,
276,2.760000,4.517437,
277,2.770000,4.508352,
278,2.780000,4.501605,
279,2.790000,4.488970,
280,2.800000,4.479356,
281,2.810000,4.468103,
282,2.820000,4.456585,
283,2.830000,4.446570,
284,2.840000,4.439380,
285,2.850000,4.428597,
286,2.860000,4.422919,
287,2.870000,4.415194,
288,2.880000,4.404704,
289,2.890000,4.397585,
290,2.900000,4.390334,
291,2.910000,4.381978,
292,2.920000,4.371290,
293,2.930000,4.363093,
294,2.940000,4.359497,
295,2.950000,4.359314,
296,2.960000,4.359383,
297,2.970000,4.354958,
298,2.980000,4.356671,
299,2.990000,4.351807,
300,3.000000,4.347155,
301,3.010000,4.342824,
302,3.020000,4.333930,
303,3.030000,4.313526,
304,3.040000,4.294513,
305,3.050000,4.271215,
306,3.060000,4.245627,
307,3.070000,4.221991,
308,3.080000,4.201387,
309,3.090000,4.179348,
310,3.100000,4.161110,
311,3.110000,4.146133,
312,3.120000,4.127638,
313,3.130000,4.106521,
314,3.140000,4.088025,
315,3.150000,4.065076,
316,3.160000,4.041495,
317,3.170000,4.018603,
318,3.180000,3.994459,
319,3.190000,3.967746,
320,3.200000,3.944082,
321,3.210000,3.930957,
322,3.220000,3.919364,
323,3.230000,3.907638,
324,3.240000,3.898820,
325,3.250000,3.887896,
326,3.260000,3.875303,
327,3.270000,3.856237,
328,3.280000,3.837350,
329,3.290000,3.825543,
330,3.300000,3.811035,
331,3.310000,3.792446,
332,3.320000,3.770236,
333,3.330000,3.741571,
334,3.340000,3.719985,
335,3.350000,3.705783,
336,3.360000,3.693065,
337,3.370000,3.673712,
338,3.380000,3.657759,
339,3.390000,3.652568,
340,3.400000,3.648885,
341,3.410000,3.639500,
342,3.420000,3.628505,
343,3.430000,3.616513,
344,3.440000,3.598842,
345,3.450000,3.581050,
346,3.460000,3.562494,
347,3.470000,3.546171,
348,3.480000,3.524871,
349,3.490000,3.507173,
350,3.500000,3.481369,
351,3.510000,3.467118,
352,3.520000,3.455194,
353,3.530000,3.445467,
354,3.540000,3.432196,
355,3.550000,3.421154,
356,3.560000,3.412142,
357,3.570000,3.398702,
358,3.580000,3.392372,
359,3.590000,3.383276,
360,3.600000,3.373514,
361,3.610000,3.362510,
362,3.620000,3.345579,
363,3.630000,3.335320,
364,3.640000,3.321718,
365,3.650000,3.308358,
366,3.660000,3.292201,
367,3.670000,3.279581,
368,3.680000,3.260538,
369,3.690000,3.241259,
370,3.700000,3.220866,
371,3.710000,3.199553,
372,3.720000,3.181309,
373,3.730000,3.162733,
374,3.740000,3.147700,
375,3.750000,3.134943,
376,3.760000,3.121769,
377,3.770000,3.105705,
378,3.780000,3.093097,
379,3.790000,3.078889,
380,3.800000,3.058100,
381,3.810000,3.039441,
382,3.820000,3.016303,
383,3.830000,2.985220,
384,3.840000,2.954511,
385,3.850000,2.920985,
386,3.860000,2.886087,
387,3.870000,2.855482,
388,3.880000,2.826457,
389,3.890000,2.799164,
390,3.900000,2.781507,
391,3.910000,2.758680,
392,3.920000,2.732853,
393,3.930000,2.705063,
394,3.940000,2.679204,
395,3.950000,2.651659,
396,3.960000,2.620467,
397,3.970000,2.592495,
398,3.980000,2.565047,
399,3.990000,2.535090,
400,4.000000,2.499305,
401,4.010000,2.460929,
402,4.020000,2.420234,
403,4.030000,2.377727,
404,4.040000,2.330336,
405,4.050000,2.285016,
406,4.060000,2.241124,
407,4.070000,2.192015,
408,4.080000,2.139150,
409,4.090000,2.082163,
410,4.100000,2.028733,
411,4.110000,1.970998,
412,4.120000,1.912815,
413,4.130000,1.852904,
414,4.140000,1.802713,
415,4.150000,1.755283,
416,4.160000,1.713093,
417,4.170000,1.676607,
418,4.180000,1.634574,
419,4.190000,1.593741,
420,4.200000,1.558226,
421,4.210000,1.529387,
422,4.220000,1.498270,
423,4.230000,1.468817,
424,4.240000,1.436732,
425,4.250000,1.405396,
426,4.260000,1.374218,
427,4.270000,1.345749,
428,4.280000,1.312075,
429,4.290000,1.284364,
430,4.300000,1.266197,
431,4.310000,1.243746,
432,4.320000,1.215019,
433,4.330000,1.188007,
434,4.340000,1.161189,
435,4.350000,1.141658,
436,4.360000,1.119266,
437,4.370000,1.102497,
438,4.380000,1.090377,
439,4.390000,1.077099,
440,4.400000,1.071928,
441,4.410000,1.070421,
442,4.420000,1.069615,
443,4.430000,1.071267,
444,4.440000,1.078104,
445,4.450000,1.083701,
446,4.460000,1.088504,
447,4.470000,1.095706,
448,4.480000,1.105282,
449,4.490000,1.114404,
450,4.500000,1.125314,
451,4.510000,1.144520,
452,4.520000,1.167340,
453,4.530000,1.189959,
454,4.540000,1.217764,
455,4.550000,1.258276,
456,4.560000,1.298842,
457,4.570000,1.341076,
458,4.580000,1.382128,
459,4.590000,1.420827,
460,4.600000,1.463160,
461,4.610000,1.508354,
462,4.620000,1.554613,
463,4.630000,1.593607,
464,4.640000,1.629965,
465,4.650000,1.668897,
466,4.660000,1.713482,
467,4.670000,1.755453,
468,4.680000,1.803751,
469,4.690000,1.853194,
470,4.700000,1.897558,
471,4.710000,1.935314,
472,4.720000,1.976282,
473,4.730000,2.008001,
474,4.740000,2.037697,
475,4.750000,2.069303,
476,4.760000,2.103879,
477,4.770000,2.136560,
478,4.780000,2.168862,
479,4.790000,2.198165,
480,4.800000,2.228873,
481,4.810000,2.258491,
482,4.820000,2.287735,
483,4.830000,2.323861,
484,4.840000,2.363389,
485,4.850000,2.402912,
486,4.860000,2.448617,
487,4.870000,2.486345,
488,4.880000,2.516393,
489,4.890000,2.547039,
490,4.900000,2.573330,
491,4.910000,2.596074,
492,4.920000,2.620609,
493,4.930000,2.650736,
494,4.940000,2.685115,
495,4.950000,2.721274,
496,4.960000,2.756831,
497,4.970000,2.792202,
498,4.980000,2.827302,
499,4.990000,2.859078,
500,5.000000,2.895470,
501,5.010000,2.929302,
502,5.020000,2.950832,
503,5.030000,2.972461,
504,5.040000,2.995431,
505,5.050000,3.018839,
506,5.060000,3.041011,
507,5.070000,3.057277,
508,5.080000,3.068699,
509,5.090000,3.084704,
510,5.100000,3.101168,
511,5.110000,3.117944,
512,5.120000,3.130550,
513,5.130000,3.143655,
514,5.140000,3.151047,
515,5.150000,3.163834,
516,5.160000,3.175307,
517,5.170000,3.188465,
518,5.180000,3.203261,
519,5.190000,3.212511,
520,5.200000,3.224361,
521,5.210000,3.230251,
522,5.220000,3.237020,
523,5.230000,3.253065,
524,5.240000,3.269904,
525,5.250000,3.285830,
526,5.260000,3.306202,
527,5.270000,3.328408,
528,5.280000,3.350954,
529,5.290000,3.370010,
530,5.300000,3.386635,
531,5.310000,3.406467,
532,5.320000,3.427214,
533,5.330000,3.452244,
534,5.340000,3.473397,
535,5.350000,3.488739,
536,5.360000,3.501119,
537,5.370000,3.516752,
538,5.380000,3.531868,
539,5.390000,3.542389,
540,5.400000,3.548984,
541,5.410000,3.550315,
542,5.420000,3.556934,
543,5.430000,3.565400,
544,5.440000,3.571899,
545,5.450000,3.579580,
546,5.460000,3.595337,
547,5.470000,3.605015,
548,5.480000,3.604415,
549,5.490000,3.607767,
550,5.500000,3.614185,
551,5.510000,3.622169,
552,5.520000,3.622910,
553,5.530000,3.633613,
554,5.540000,3.643109,
555,5.550000,3.652943,
556,5.560000,3.664729,
557,5.570000,3.669885,
558,5.580000,3.675208,
559,5.590000,3.679937,
560,5.600000,3.684487,
561,5.610000,3.688334,
562,5.620000,3.695983,
563,5.630000,3.698530,
564,5.640000,3.701361,
565,5.650000,3.703771,
566,5.660000,3.707504,
567,5.670000,3.705672,
568,5.680000,3.697970,
569,5.690000,3.694286,
570,5.700000,3.686501,
571,5.710000,3.683767,
572,5.720000,3.690221,
573,5.730000,3.696512,
574,5.740000,3.707886,
575,5.750000,3.726789,
576,5.760000,3.746257,
577,5.770000,3.768689,
578,5.780000,3.792560,
579,5.790000,3.815716,
580,5.800000,3.834489,
581,5.810000,3.855536,
582,5.820000,3.872812,
583,5.830000,3.884977,
584,5.840000,3.893164,
585,5.850000,3.899303,
586,5.860000,3.902239,
587,5.870000,3.902554,
588,5.880000,3.910693,
589,5.890000,3.915330,
590,5.900000,3.918265,
591,5.910000,3.920852,
592,5.920000,3.921752,
593,5.930000,3.921549,
594,5.940000,3.914957,
595,5.950000,3.912611,
596,5.960000,3.906310,
597,5.970000,3.903595,
598,5.980000,3.893246,
599,5.990000,3.881771,
600,6.000000,3.870295,
601,6.010000,3.856675,
602,6.020000,3.843267,
603,6.030000,3.832211,
604,6.040000,3.819986,
605,6.050000,3.802974,
606,6.060000,3.786997,
607,6.070000,3.772411,
608,6.080000,3.758781,
609,6.090000,3.741316,
610,6.100000,3.720470,
611,6.110000,3.693962,
612,6.120000,3.671783,
613,6.130000,3.650277,
614,6.140000,3.625944,
615,6.150000,3.590502,
616,6.160000,3.555430,
617,6.170000,3.516811,
618,6.180000,3.475667,
619,6.190000,3.431076,
620,6.200000,3.385431,
621,6.210000,3.335275,
622,6.220000,3.287311,
623,6.230000,3.238862,
624,6.240000,3.189983,
625,6.250000,3.143157,
626,6.260000,3.093212,
627,6.270000,3.048272,
628,6.280000,3.004106,
629,6.290000,2.957078,
630,6.300000,2.908427,
631,6.310000,2.866001,
632,6.320000,2.822522,
633,6.330000,2.780122,
634,6.340000,2.734202,
635,6.350000,2.686131,
636,6.360000,2.634860,
637,6.370000,2.591487,
638,6.380000,2.542464,
639,6.390000,2.495737,
640,6.400000,2.449752,
641,6.410000,2.405410,
642,6.420000,2.361026,
643,6.430000,2.321249,
644,6.440000,2.287024,
645,6.450000,2.247282,
646,6.460000,2.211910,
647,6.470000,2.180443,
648,6.480000,2.155778,
649,6.490000,2.127722,
650,6.500000,2.096393,
651,6.510000,2.061271,
652,6.520000,2.026985,
653,6.530000,1.992882,
654,6.540000,1.955941,
655,6.550000,1.919779,
656,6.560000,1.880094,
657,6.570000,1.840647,
658,6.580000,1.805039,
659,6.590000,1.774912,
660,6.600000,1.742770,
661,6.610000,1.715552,
662,6.620000,1.684386,
663,6.630000,1.650696,
664,6.640000,1.615455,
665,6.650000,1.579323,
666,6.660000,1.547678,
667,6.670000,1.511697,
668,6.680000,1.471798,
669,6.690000,1.433486,
670,6.700000,1.396088,
671,6.710000,1.355167,
672,6.720000,1.317765,
673,6.730000,1.284222,
674,6.740000,1.244423,
675,6.750000,1.206011,
676,6.760000,1.166455,
677,6.770000,1.126926,
678,6.780000,1.087491,
679,6.790000,1.052636,
680,6.800000,1.014895,
681,6.810000,0.985408,
682,6.820000,0.955209,
683,6.830000,0.918486,
684,6.840000,0.882841,
685,6.850000,0.837257,
686,6.860000,0.787810,
687,6.870000,0.737367,
688,6.880000,0.685611,
689,6.890000,0.639004,
690,6.900000,0.592813,
691,6.910000,0.547680,
692,6.920000,0.500406,
693,6.930000,0.460017,
694,6.940000,0.418697,
695,6.950000,0.372105,
696,6.960000,0.323822,
697,6.970000,0.284680,
698,6.980000,0.247885,
699,6.990000,0.211219,
700,7.000000,0.169668,
701,7.010000,0.129600,
702,7.020000,0.097187,
703,7.030000,0.060620,
704,7.040000,0.030262,
705,7.050000,0.003804,
706,7.060000,-0.025309,
707,7.070000,-0.053951,
708,7.080000,-0.076287,
709,7.090000,-0.103386,
710,7.100000,-0.132338,
711,7.110000,-0.157956,
712,7.120000,-0.181289,
713,7.130000,-0.205382,
714,7.140000,-0.220474,
715,7.150000,-0.235106,
716,7.160000,-0.253015,
717,7.170000,-0.265068,
718,7.180000,-0.280242,
719,7.190000,-0.288816,
720,7.200000,-0.291623,
721,7.210000,-0.289858,
722,7.220000,-0.287343,
723,7.230000,-0.287649,
724,7.240000,-0.282322,
725,7.250000,-0.274140,
726,7.260000,-0.267348,
727,7.270000,-0.262937,
728,7.280000,-0.261303,
729,7.290000,-0.259977,
730,7.300000,-0.260250,
731,7.310000,-0.264772,
732,7.320000,-0.275439,
733,7.330000,-0.284929,
734,7.340000,-0.297399,
735,7.350000,-0.309791,
736,7.360000,-0.324159,
737,7.370000,-0.333515,
738,7.380000,-0.342690,
739,7.390000,-0.350400,
740,7.400000,-0.361735,
741,7.410000,-0.373956,
742,7.420000,-0.388118,
743,7.430000,-0.401274,
744,7.440000,-0.414976,
745,7.450000,-0.431542,
746,7.460000,-0.449156,
747,7.470000,-0.461323,
748,7.480000,-0.465030,
749,7.490000,-0.469100,
750,7.500000,-0.481170,
751,7.510000,-0.489882,
752,7.520000,-0.503970,
753,7.530000,-0.513598,
754,7.540000,-0.521065,
755,7.550000,-0.531266,
756,7.560000,-0.540118,
757,7.570000,-0.550885,
758,7.580000,-0.561886,
759,7.590000,-0.558373,
760,7.600000,-0.550606,
761,7.610000,-0.549402,
762,7.620000,-0.552677,
763,7.630000,-0.558618,
764,7.640000,-0.558185,
765,7.650000,-0.560628,
766,7.660000,-0.554938,
767,7.670000,-0.559296,
768,7.680000,-0.562893,
769,7.690000,-0.576764,
770,7.700000,-0.591206,
771,7.710000,-0.607985,
772,7.720000,-0.624094,
773,7.730000,-0.633821,
774,7.740000,-0.643896,
775,7.750000,-0.650328,
776,7.760000,-0.656842,
777,7.770000,-0.662891,
778,7.780000,-0.671185,
779,7.790000,-0.677665,
780,7.800000,-0.681997,
781,7.810000,-0.682805,
782,7.820000,-0.679861,
783,7.830000,-0.671676,
784,7.840000,-0.666471,
785,7.850000,-0.657661,
786,7.860000,-0.643315,
787,7.870000,-0.623987,
788,7.880000,-0.608473,
789,7.890000,-0.599485,
790,7.900000,-0.597213,
791,7.910000,-0.596045,
792,7.920000,-0.600395,
793,7.930000,-0.600144,
794,7.940000,-0.600420,
795,7.950000,-0.603395,
796,7.960000,-0.607199,
797,7.970000,-0.611352,
798,7.980000,-0.617512,
799,7.990000,-0.623901,
800,8.000000,-0.624290,
801,8.010000,-0.623405,
802,8.020000,-0.624717,
803,8.030000,-0.620697,
804,8.040000,-0.615418,
805,8.050000,-0.612997,
806,8.060000,-0.604384,
807,8.070000,-0.597179,
808,8.080000,-0.582354,
809,8.090000,-0.571815,
810,8.100000,-0.562843,
811,8.110000,-0.556032,
812,8.120000,-0.554143,
813,8.130000,-0.553939,
814,8.140000,-0.554046,
815,8.150000,-0.550737,
816,8.160000,-0.545586,
817,8.170000,-0.535408,
818,8.180000,-0.525375,
819,8.190000,-0.515799,
820,8.200000,-0.506201,
821,8.210000,-0.502074,
822,8.220000,-0.499092,
823,8.230000,-0.492634,
824,8.240000,-0.479535,
825,8.250000,-0.464087,
826,8.260000,-0.443172,
827,8.270000,-0.418593,
828,8.280000,-0.400779,
829,8.290000,-0.379669,
830,8.300000,-0.357643,
831,8.310000,-0.336664,
832,8.320000,-0.322600,
833,8.330000,-0.307880,
834,8.340000,-0.292850,
835,8.350000,-0.275540,
836,8.360000,-0.253164,
837,8.370000,-0.236073,
838,8.380000,-0.229188,
839,8.390000,-0.220996,
840,8.400000,-0.210321,
841,8.410000,-0.192950,
842,8.420000,-0.182940,
843,8.430000,-0.168700,
844,8.440000,-0.154851,
845,8.450000,-0.139205,
846,8.460000,-0.124725,
847,8.470000,-0.111944,
848,8.480000,-0.102667,
849,8.490000,-0.088995,
850,8.500000,-0.076279,
851,8.510000,-0.064936,
852,8.520000,-0.059229,
853,8.530000,-0.057007,
854,8.540000,-0.064817,
855,8.550000,-0.064465,
856,8.560000,-0.063619,
857,8.570000,-0.063090,
858,8.580000,-0.060751,
859,8.590000,-0.063742,
860,8.600000,-0.071530,
861,8.610000,-0.080220,
862,8.620000,-0.088731,
863,8.630000,-0.097445,
864,8.640000,-0.106336,
865,8.650000,-0.113456,
866,8.660000,-0.119050,
867,8.670000,-0.128733,
868,8.680000,-0.135826,
869,8.690000,-0.138541,
870,8.700000,-0.145766,
871,8.710000,-0.155048,
872,8.720000,-0.172256,
873,8.730000,-0.183867,
874,8.740000,-0.197297,
875,8.750000,-0.213634,
876,8.760000,-0.231520,
877,8.770000,-0.253399,
878,8.780000,-0.275052,
879,8.790000,-0.296013,
880,8.800000,-0.308941,
881,8.810000,-0.320690,
882,8.820000,-0.338096,
883,8.830000,-0.355304,
884,8.840000,-0.365591,
885,8.850000,-0.374927,
886,8.860000,-0.386068,
887,8.870000,-0.388918,
888,8.880000,-0.403262,
889,8.890000,-0.412019,
890,8.900000,-0.419244,
891,8.910000,-0.427504,
892,8.920000,-0.431764,
893,8.930000,-0.439009,
894,8.940000,-0.441249,
895,8.950000,-0.451081,
896,8.960000,-0.462910,
897,8.970000,-0.474583,
898,8.980000,-0.479970,
899,8.990000,-0.487323,
900,9.000000,-0.489500,
901,9.010000,-0.488559,
902,9.020000,-0.484953,
903,9.030000,-0.485271,
904,9.040000,-0.488557,
905,9.050000,-0.488769,
906,9.060000,-0.487908,
907,9.070000,-0.490599,
908,9.080000,-0.495721,
909,9.090000,-0.503674,
910,9.100000,-0.509164,
911,9.110000,-0.510817,
912,9.120000,-0.505951,
913,9.130000,-0.493208,
914,9.140000,-0.482567,
915,9.150000,-0.468909,
916,9.160000,-0.453247,
917,9.170000,-0.435875,
918,9.180000,-0.419611,
919,9.190000,-0.403130,
920,9.200000,-0.387219,
921,9.210000,-0.368742,
922,9.220000,-0.346876,
923,9.230000,-0.321312,
924,9.240000,-0.294157,
925,9.250000,-0.275535,
926,9.260000,-0.256595,
927,9.270000,-0.235441,
928,9.280000,-0.214809,
929,9.290000,-0.187807,
930,9.300000,-0.158656,
931,9.310000,-0.131334,
932,9.320000,-0.106259,
933,9.330000,-0.077358,
934,9.340000,-0.056171,
935,9.350000,-0.033543,
936,9.360000,-0.008052,
937,9.370000,0.014134,
938,9.380000,0.033601,
939,9.390000,0.049683,
940,9.400000,0.064946,
941,9.410000,0.079027,
942,9.420000,0.086886,
943,9.430000,0.096697,
944,9.440000,0.112854,
945,9.450000,0.131430,
946,9.460000,0.148362,
947,9.470000,0.165428,
948,9.480000,0.183901,
949,9.490000,0.197661,
950,9.500000,0.210282,
951,9.510000,0.227182,
952,9.520000,0.244765,
953,9.530000,0.260055,
954,9.540000,0.276755,
955,9.550000,0.289089,
956,9.560000,0.300223,
957,9.570000,0.315822,
958,9.580000,0.334228,
959,9.590000,0.353149,
960,9.600000,0.379382,
961,9.610000,0.402007,
962,9.620000,0.421518,
963,9.630000,0.444026,
964,9.640000,0.461731,
965,9.650000,0.477653,
966,9.660000,0.494196,
967,9.670000,0.516461,
968,9.680000,0.539226,
969,9.690000,0.564846,
970,9.700000,0.582319,
971,9.710000,0.600848,
972,9.720000,0.622308,
973,9.730000,0.650351,
974,9.740000,0.675787,
975,9.750000,0.702274,
976,9.760000,0.728152,
977,9.770000,0.757948,
978,9.780000,0.785639,
979,9.790000,0.813689,
980,9.800000,0.842969,
981,9.810000,0.871273,
982,9.820000,0.901132,
983,9.830000,0.936524,
984,9.840000,0.974973,
985,9.850000,1.012443,
986,9.860000,1.048087,
987,9.870000,1.083566,
988,9.880000,1.119485,
989,9.890000,1.154552,
990,9.900000,1.188798,
991,9.910000,1.219508,
992,9.920000,1.253273,
993,9.930000,1.288124,
994,9.940000,1.325939,
995,9.950000,1.363191,
996,9.960000,1.401494,
997,9.970000,1.447564,
998,9.980000,1.497090,
999,9.990000,1.544478,
1000,10.000000,1.594849,
1001,10.010000,1.652371,
1002,10.020000,1.710647,
1003,10.030000,1.761968,
1004,10.040000,1.808302,
1005,10.050000,1.852534,
1006,10.060000,1.896590,
1007,10.070000,1.941062,
1008,10.080000,1.992503,
1009,10.090000,2.046614,
1010,10.100000,2.094548,
1011,10.110000,2.138548,
1012,10.120000,2.185603,
1013,10.130000,2.234934,
1014,10.140000,2.274075,
1015,10.150000,2.309941,
1016,10.160000,2.347662,
1017,10.170000,2.387289,
1018,10.180000,2.421439,
1019,10.190000,2.461225,
1020,10.200000,2.501045,
1021,10.210000,2.538696,
1022,10.220000,2.579317,
1023,10.230000,2.610654,
1024,10.240000,2.634584,
1025,10.250000,2.653493,
1026,10.260000,2.678484,
1027,10.270000,2.702464,
1028,10.280000,2.719932,
1029,10.290000,2.735678,
1030,10.300000,2.741307,
1031,10.310000,2.743163,
1032,10.320000,2.749737,
1033,10.330000,2.752560,
1034,10.340000,2.744526,
1035,10.350000,2.742174,
1036,10.360000,2.744072,
1037,10.370000,2.737293,
1038,10.380000,2.732334,
1039,10.390000,2.726202,
1040,10.400000,2.714234,
1041,10.410000,2.704589,
1042,10.420000,2.693277,
1043,10.430000,2.676284,
1044,10.440000,2.667600,
1045,10.450000,2.653073,
1046,10.460000,2.641251,
1047,10.470000,2.625972,
1048,10.480000,2.616484,
1049,10.490000,2.615407,
1050,10.500000,2.611463,
1051,10.510000,2.605458,
1052,10.520000,2.599094,
1053,10.530000,2.589352,
